"","logFC","logCPM","F","PValue","FDR","genes"
"adi",0.217069062752974,5.06333482248229,3.78345869227536,0.0642524846107679,0.107651287863625,"adi"
"xthA",-0.174258966281207,7.03627335049121,3.78102921385935,0.0643318555432848,0.107746947805702,"xthA"
"siiF",-0.337480924403789,6.0320344107916,3.88974709378396,0.0643869592995701,0.107801911433721,"siiF"
"SL1344_2787",-0.201505754395631,5.41505596744791,3.77796399379393,0.0644321557515466,0.107840255145409,"SL1344_2787"
"ybbK",0.199747428213734,5.71500074067001,3.77249073608888,0.0646116958421603,0.108103345827924,"ybbK"
"tnpA_2b",-0.601958079405982,1.73572923124515,3.77165686882058,0.0646390993882052,0.108111799357105,"tnpA_2b"
"mukE",-0.205987403408797,7.61503820671868,3.76989092617229,0.0646971777034879,0.108171534238428,"mukE"
"truD",-0.190570167029012,7.95991991639651,3.76800039462206,0.0647594194980363,0.108238186631652,"truD"
"safA",-0.251702551619011,4.9551624038489,3.76532185454009,0.0648477218382185,0.108348335244029,"safA"
"yhgE",0.210552197689685,5.00021892014082,3.7501210536006,0.0653514505114448,0.109140954328401,"yhgE"
"SL1344_P1_0091",-0.190991271385497,9.03186817598142,3.74964671471102,0.0653672409942894,0.109140954328401,"SL1344_P1_0091"
"SL1344_3989",0.280329829587761,4.65428024483737,3.74757294911447,0.0654363266778298,0.109218603223141,"SL1344_3989"
"SL1344_1588",-0.223741520250617,5.24496319547265,3.74082089307061,0.0656618436501548,0.109557205152052,"SL1344_1588"
"stjA",0.285114054256961,4.40376338858369,3.73281069659957,0.0659305337340393,0.109967583335017,"stjA"
"stfG",0.434845554663163,3.08566623876945,3.72556440256224,0.0661746817741423,0.110273602714267,"stfG"
"yicI",0.291056873029087,4.92327687234837,3.72533582498934,0.0661823999750912,0.110273602714267,"yicI"
"rsdB",0.244732010947971,7.23071132181018,3.738483526508,0.0661386668169004,0.110273602714267,"rsdB"
"malE",0.362425676525342,3.39435702779871,3.71418066355706,0.0665603199375031,0.110865105901413,"malE"
"SL1344_2999",-0.260818960583025,3.95766161818857,3.71325175545203,0.066591900940307,0.110879526625909,"SL1344_2999"
"yfcM",-0.237348997670502,6.54825607229725,3.69662019952724,0.0671602471916778,0.11174892179778,"yfcM"
"livG",-0.347657718867595,3.45533997315797,3.69713308757659,0.0671426377896328,0.11174892179778,"livG"
